C_CI	HH_0	H_CI	H_EN	H_EWG	H_HH	H_IWG	H_PH	H_PTC	H_ci	H_en	H_hh	H_ptc	H_wg	PTC_0	alpha_CIwg	alpha_WGwg	kappa_Bci	kappa_CIptc	kappa_CIwg	kappa_CNen	kappa_CNhh	kappa_CNptc	kappa_CNwg	kappa_ENci	kappa_ENhh	kappa_PTCCI	kappa_PTCHH	kappa_WGen	kappa_WGwg	nu_Bci	nu_CIptc	nu_CIwg	nu_CNen	nu_CNhh	nu_CNptc	nu_CNwg	nu_ENci	nu_ENhh	nu_PTCCI	nu_WGen	nu_WGwg	r_EndoWG	r_ExoWG	r_LMxferHH	r_LMxferPTC	r_LMxferWG	r_MxferWG	class
0.004037	54.3984	83.4662	55.7238	72.0925	42.2677	34.4318	23.3789	88.1353	88.8815	19.4275	46.0272	34.5924	94.4312	375.025	1.26059	7.1819	0.0203639	0.0460245	0.00277365	0.00269223	0.0597708	0.0408895	0.00274992	0.0101403	0.0922601	0.00628526	0.00765832	0.0104071	0.180126	4.88132	8.54703	9.65728	8.09831	8.65752	1.25953	4.59487	5.3518	5.33737	8.02222	8.55059	2.4822	0.00138728	0.634154	0.0126034	0.231566	0.621724	0.0483391	0
0.0755708	17.0276	72.8519	31.5468	77.3157	82.6951	9.9953	21.7827	57.3753	73.4322	47.1647	78.3584	60.5694	15.7146	13.0881	1.04365	2.62575	0.16797	0.00966677	0.106099	0.977567	0.0379122	0.00271489	0.00684645	0.115388	0.00113841	0.229111	0.315537	0.309337	0.121944	7.2655	2.6034	7.06204	1.87251	1.11247	9.93206	3.33165	6.84278	3.85408	9.26329	7.45827	1.319	0.151111	0.0294292	0.925644	0.00401682	0.195789	0.00105762	0
0.088918	8.7057	74.2034	31.1231	37.4727	7.80278	16.483	26.6949	83.5923	55.6659	25.2848	21.7143	85.8035	61.5533	4.75074	4.20078	5.08438	0.151311	0.147917	0.454671	0.02002	0.0084346	0.70441	0.0049094	0.00126541	0.00178155	0.0279501	0.0445483	0.0112395	0.586981	5.57041	6.28352	4.74409	9.07667	7.3089	1.10485	5.87504	7.71118	8.2393	1.52356	5.98357	6.15584	0.00112443	0.0156362	0.00388471	0.0386425	0.144747	0.0152638	0
0.00122385	458.388	54.4116	35.8417	30.2668	22.8774	24.6414	59.1376	58.8687	70.7531	54.023	51.5554	73.3002	72.6113	3.76316	5.6918	2.5946	0.00128744	0.333662	0.00336718	0.00246482	0.374215	0.40858	0.0439771	0.0062249	0.910716	0.207584	0.00103975	0.00696215	0.425122	3.89324	1.73061	4.72926	6.19758	8.02293	7.61924	6.6772	1.64712	9.29996	8.76603	4.01891	8.14329	0.00644514	0.0470862	0.463394	0.0301213	0.00620034	0.00158221	0
0.0807309	785.982	5.64715	79.0306	39.0609	8.61184	37.3511	93.9736	34.7808	34.5499	16.9243	41.477	52.216	55.8231	70.8294	2.08826	4.17737	0.00301104	0.00992294	0.0499895	0.0864986	0.0115591	0.0010444	0.00214572	0.133064	0.0163928	0.00144234	0.123193	0.214988	0.0182571	7.24284	9.19592	2.75386	9.02406	3.5503	7.2595	3.01032	5.96935	9.08673	8.09775	5.93088	7.91612	0.706987	0.0289994	0.171258	0.390396	0.00480091	0.606914	0
0.0318861	73.3221	37.3535	46.2476	49.1481	83.4882	7.28947	58.2487	63.401	92.5124	74.7816	78.9437	38.6004	21.8044	3.25335	2.28406	8.1461	0.716494	0.188509	0.00140892	0.00296653	0.980809	0.0176095	0.0055828	0.287973	0.00238675	0.0713088	0.24231	0.0288181	0.17636	1.3657	1.33736	3.80424	5.89835	3.38148	5.44474	9.86105	3.53512	6.38264	7.2867	4.86016	1.34001	0.0303213	0.015625	0.0242049	0.0031653	0.278715	0.0206858	0
0.818017	233.652	69.2861	74.481	41.9981	71.9284	18.5542	13.1715	21.6932	84.3091	35.7205	66.0116	81.1583	74.7572	2.00341	6.47542	3.4024	0.458345	0.214139	0.0135934	0.216563	0.11529	0.00220262	0.11564	0.00380389	0.142844	0.400969	0.00401711	0.00588749	0.00107644	8.18372	9.0821	7.41395	1.55873	5.98813	6.71754	8.24724	7.94315	5.16551	7.73353	7.45636	5.51883	0.00322198	0.0220733	0.0282907	0.00142733	0.00498677	0.00115991	0
0.0174651	222.611	21.1864	55.6383	83.5742	70.7223	72.4345	74.5926	47.5577	84.4283	95.5469	71.1961	12.5709	66.1976	1.19968	3.62991	3.52346	0.135352	0.00102134	0.174061	0.00116315	0.00328532	0.188981	0.0302488	0.022432	0.0341477	0.429122	0.0352075	0.0106293	0.201766	9.0784	7.79177	6.84931	9.09246	7.89725	3.84958	2.04337	5.30814	7.00073	5.74265	1.32127	7.92926	0.0410149	0.0991416	0.141936	0.00297674	0.344964	0.00402995	0
0.00120437	277.696	18.3802	69.8491	81.6118	56.3667	16.9929	90.1786	17.3803	10.4129	7.68861	35.7677	12.0565	34.9638	14.8435	7.07438	9.43713	0.603978	0.0927274	0.119424	0.364382	0.0311714	0.0470464	0.160937	0.562185	0.0171833	0.00367882	0.00173659	0.350852	0.0458132	6.23559	1.06645	2.16642	4.99392	1.25392	5.60503	9.92355	1.76147	7.2921	4.70277	6.25852	5.83784	0.00250561	0.00204755	0.00348534	0.00606531	0.242741	0.512616	0
0.0454558	2.13874	90.9921	19.425	59.1033	40.5771	33.8879	95.6213	69.9241	59.611	54.9271	55.2216	53.8545	58.0129	1.25809	1.70029	2.46769	0.612323	0.708964	0.00108758	0.0150919	0.00175089	0.00227943	0.00127882	0.00585769	0.00229313	0.81636	0.0253269	0.203506	0.0464468	1.64751	1.77149	1.18413	4.98266	3.87564	1.37667	6.5951	3.37305	1.46635	4.07828	7.07231	5.84165	0.780637	0.276287	0.0245377	0.00971735	0.0334077	0.00323502	0
0.0122217	5.2666	76.9873	67.6466	21.286	78.5	74.131	18.6282	94.7491	18.8195	52.3997	91.2769	86.6495	5.05366	11.0934	1.26663	5.98416	0.818784	0.39876	0.0433594	0.0153549	0.00238897	0.00335415	0.00781174	0.00844106	0.0300276	0.0224891	0.0012105	0.0921489	0.00518335	2.3108	1.91904	6.90778	5.21819	4.85329	4.63755	4.62452	5.91246	8.33503	7.39187	1.14327	4.70845	0.0494791	0.00330315	0.274481	0.498249	0.00347181	0.00664019	0
0.11037	271.829	67.0054	48.4849	93.0129	20.689	25.2761	59.4888	57.9404	86.2611	53.7655	90.1108	82.837	39.1863	622.421	3.39907	1.68158	0.162568	0.192606	0.0566256	0.64442	0.829567	0.0525394	0.00265029	0.0130176	0.790382	0.004161	0.204984	0.0112518	0.0357832	6.20658	5.17139	2.4484	8.9614	9.44235	9.01916	7.49204	1.1986	2.41265	4.39161	4.89674	2.85832	0.0121953	0.0541372	0.1919	0.00148872	0.222217	0.936046	0
0.0640204	19.2225	73.5335	99.7388	5.40528	46.6656	16.1118	52.037	62.5796	88.6607	72.397	63.1621	79.3387	79.9932	65.4294	6.50864	9.12076	0.369558	0.00356437	0.022355	0.149155	0.163503	0.0142071	0.00320834	0.290514	0.367762	0.0318453	0.00149727	0.0546862	0.0010385	2.74035	1.37961	1.50448	7.06229	9.2972	4.75639	8.17479	8.93273	3.84584	2.55826	7.78158	1.1685	0.00383627	0.298279	0.893105	0.0756802	0.293894	0.00113929	0
0.017213	4.99433	89.2084	55.6986	64.0741	53.3527	18.3516	18.3457	79.5142	9.31981	36.6156	93.4894	47.1754	62.9589	95.5429	7.35326	1.12207	0.0876135	0.0165774	0.00480266	0.00546985	0.00179226	0.768332	0.0572024	0.620722	0.0411015	0.306646	0.080936	0.742201	0.0337354	5.17457	7.18075	5.83319	9.12235	2.55505	4.07589	7.45657	4.22947	5.01105	8.45619	2.27132	9.02135	0.00352043	0.0141324	0.154806	0.497215	0.00407021	0.0407099	0
0.0662333	2.28999	64.8554	95.935	26.665	81.0093	97.0884	50.02	84.2065	95.274	21.2982	89.6663	75.9776	21.605	17.4294	4.6806	4.63553	0.676026	0.00199559	0.48476	0.515617	0.00357188	0.00239638	0.175785	0.00418043	0.0534926	0.00155482	0.371488	0.0080213	0.050196	7.43136	9.28967	9.80371	8.04902	7.19788	2.88192	5.38399	9.67488	8.18956	7.70592	9.56058	8.84235	0.382389	0.339585	0.00316439	0.73443	0.124225	0.0484056	0
0.0010395	5.24659	30.6942	27.0599	34.6977	24.6899	82.7863	82.9875	32.3277	26.8797	54.3459	35.8463	67.2001	9.03659	3.38757	1.02972	2.81744	0.00402694	0.00383902	0.462863	0.256189	0.0145918	0.0234358	0.136864	0.0908336	0.227383	0.00274182	0.225789	0.0442022	0.00855746	9.51272	2.83019	9.97606	3.86822	5.70289	3.44726	7.45508	3.70693	1.63086	2.80255	6.34916	2.7345	0.00285994	0.00129864	0.00186331	0.0749881	0.0717294	0.166011	0
0.0065485	119.082	35.365	24.1462	50.7606	44.3945	89.4741	12.6734	45.6926	93.5282	6.9543	36.0278	65.3527	99.8304	4.13403	2.76748	2.06314	0.0860604	0.00543412	0.25997	0.243719	0.00100113	0.106177	0.130286	0.209339	0.00221869	0.498497	0.00229294	0.293169	0.00297889	5.04631	2.61586	4.6187	7.74007	4.75683	9.90679	1.43127	7.97641	9.75406	8.45522	7.78008	5.07369	0.00281674	0.095022	0.0344903	0.00124929	0.186768	0.0299588	0
0.00190464	22.2096	73.6901	14.9803	79.5755	25.9169	78.572	23.6132	38.2177	84.0452	78.4908	52.984	77.9101	74.5038	85.9154	1.35355	7.1353	0.0930051	0.00813028	0.889749	0.0579552	0.0186685	0.109916	0.00157186	0.50576	0.194293	0.455831	0.00908052	0.165538	0.00162803	4.93797	6.95209	5.52827	1.35281	2.64009	4.73961	4.0819	3.98343	1.91561	5.59315	5.91718	8.97447	0.61315	0.0966548	0.0686148	0.0303179	0.808207	0.0212889	0
0.00111912	52.0569	46.8622	21.5487	22.3944	82.9216	57.1159	80.6659	13.6464	57.0626	40.3699	86.7911	45.7699	40.768	12.2245	1.91723	2.23172	0.962411	0.294461	0.0531712	0.0195652	0.0180244	0.00445764	0.0160748	0.00139978	0.169075	0.178183	0.311494	0.0077138	0.00465739	6.96868	5.00429	8.57776	3.04713	9.75979	1.78461	4.29825	4.65157	3.3412	4.29252	5.36725	1.53493	0.426253	0.030443	0.0330724	0.250124	0.0254413	0.0920661	0
0.838067	2.91874	82.1158	15.3092	18.0259	73.564	16.7675	41.3313	80.1262	11.0382	26.5572	52.877	14.1086	97.9538	826.882	1.73268	1.56539	0.162196	0.173416	0.0128291	0.419079	0.0496541	0.015399	0.00869195	0.316642	0.00167235	0.0425934	0.0552293	0.00309231	0.00430822	9.09667	4.78107	6.71748	6.77901	9.60491	2.91995	4.1569	3.30824	4.35906	6.92761	4.16428	5.8142	0.131384	0.247045	0.00266552	0.0983377	0.00373109	0.892191	0
0.0206292	1.40715	22.8385	98.0196	32.7196	80.9554	82.9305	11.8287	47.2777	35.2264	73.4902	23.829	99.902	79.6851	177.551	8.68774	8.43458	0.00243952	0.0245664	0.0023659	0.45217	0.00142163	0.00677524	0.013582	0.00166951	0.00208235	0.985063	0.154899	0.0392881	0.240576	4.44518	2.08366	8.53848	8.04856	4.85084	2.20785	3.41496	7.52683	4.38566	3.71618	3.18252	5.78472	0.00477836	0.00119428	0.00535282	0.0163108	0.002506	0.00367763	0
0.931225	143.574	65.6787	96.9076	29.5553	50.1897	35.5238	61.7037	31.6025	93.5057	31.008	42.8544	89.1289	61.7727	2.14104	2.00693	6.38245	0.0207681	0.0441503	0.0399969	0.0187243	0.392482	0.00142045	0.0120966	0.00129105	0.342955	0.0148482	0.0572087	0.00741336	0.0193458	5.11934	8.78647	9.82922	1.35419	9.95063	5.71697	5.58772	8.96192	5.27561	4.33781	3.92125	8.64693	0.0846644	0.00407118	0.0324777	0.777203	0.304039	0.928527	0
0.00140643	5.7848	71.4997	71.6104	68.0351	58.2595	7.92018	81.4364	17.0238	89.0565	23.5052	31.3582	92.2615	37.3065	310.99	1.61218	1.79311	0.00471778	0.0255263	0.101808	0.00205894	0.00517736	0.00131408	0.111399	0.0018428	0.105377	0.0156674	0.439012	0.00541027	0.174965	4.73373	6.78517	2.37481	8.53512	1.66801	7.25278	4.61864	7.28766	8.50013	6.79956	5.66277	5.01654	0.152553	0.0857877	0.05357	0.116898	0.0676569	0.00345359	0
0.00252588	22.8729	37.8937	55.7568	47.3418	88.2873	83.9971	7.4105	10.6778	90.8428	10.3843	74.9993	33.0546	57.344	13.712	3.96657	3.33749	0.00242618	0.0089696	0.00377565	0.00342105	0.0733479	0.00107508	0.218713	0.629344	0.00146977	0.00126522	0.323293	0.854171	0.00446328	3.46793	1.34194	3.66735	8.29452	9.0382	9.46609	7.65844	4.67521	9.351	4.09669	7.62887	9.68397	0.00681513	0.00784765	0.00909093	0.00237769	0.0355986	0.053062	0
0.00341151	722.243	34.2103	50.8558	24.0809	36.0421	8.7857	46.529	37.0449	88.744	71.0817	57.3615	24.7575	59.2668	13.2374	8.33873	1.33036	0.648227	0.24533	0.0632482	0.00129399	0.00119743	0.00135961	0.0701816	0.00149841	0.00603534	0.00604305	0.15233	0.584466	0.168878	2.6358	1.12878	3.77691	7.1099	6.68426	3.38605	7.76183	5.34731	4.80266	3.10903	4.06747	9.56936	0.304845	0.0134258	0.0827992	0.0200377	0.00550219	0.0383094	0
0.0215308	785.25	95.1683	46.0323	62.7547	36.7335	83.0408	40.7209	14.5983	25.2291	75.1194	13.8656	96.9739	31.6413	1.74211	7.07232	1.34568	0.0431852	0.00356657	0.204413	0.851778	0.432999	0.0196821	0.657018	0.0995892	0.141672	0.14683	0.00267095	0.00702272	0.159002	5.19342	4.84302	9.21812	5.49648	7.89237	5.47867	2.27454	5.05751	2.55343	6.95255	9.75806	7.20624	0.00450006	0.00278785	0.388529	0.00406651	0.0304069	0.0819005	0
0.0064376	2.62546	59.214	98.624	58.2186	89.6466	49.6707	14.9237	87.5637	93.8169	32.7204	33.8445	72.1721	60.8629	5.0117	4.41789	4.24372	0.00160631	0.552863	0.00524942	0.00440291	0.00905846	0.0300236	0.014137	0.00216452	0.532736	0.00242612	0.0018517	0.00381831	0.00641856	8.82404	8.81462	3.99873	2.06345	2.52028	8.05213	6.86069	6.96579	6.69943	9.58511	2.53083	1.85716	0.04695	0.0815307	0.0103119	0.1523	0.56688	0.0284041	0
0.00283702	324.684	29.0738	73.1148	16.0149	74.2381	52.0307	41.7808	21.9195	71.0816	12.5439	75.533	72.1719	16.9152	6.48421	7.01098	3.27973	0.160778	0.0146942	0.359206	0.0689123	0.623433	0.0307672	0.00306224	0.298416	0.590886	0.48426	0.0337514	0.0557123	0.00880709	7.08727	7.92784	4.96806	6.02696	1.54907	5.96041	2.84553	9.15901	3.68494	7.88566	6.6015	4.58559	0.546908	0.00624142	0.44753	0.608002	0.0040049	0.293847	0
0.477475	204.535	60.7058	92.3558	34.2306	98.2673	66.9393	59.4072	21.4421	65.836	54.0752	52.3539	87.8739	24.1546	34.3277	1.36024	6.02763	0.199138	0.00251331	0.0483316	0.0324903	0.00787817	0.00682694	0.00984313	0.0992047	0.241211	0.23398	0.0458273	0.00243222	0.00157153	5.23174	2.17414	6.8489	6.19607	7.06617	3.78941	8.60346	4.42557	8.8263	2.07092	8.10809	4.25331	0.023548	0.0183708	0.00287312	0.312165	0.0306169	0.0201807	0
0.0500028	49.7192	23.6736	35.1127	31.9937	67.8818	86.5379	50.2059	68.8443	95.8219	84.6689	62.4543	62.2652	13.8226	2.77695	1.88887	1.20023	0.0570026	0.0334863	0.00179339	0.00161456	0.0348935	0.144339	0.0867515	0.0215168	0.114461	0.381872	0.894654	0.020379	0.00165891	6.6675	9.96359	9.71718	1.91788	6.25022	1.92648	8.93995	4.99688	4.43309	3.75563	1.95803	5.95782	0.00673634	0.0042969	0.00238297	0.223203	0.00209681	0.863028	0
0.0013434	3.31109	33.1263	23.024	32.7255	52.3681	20.4478	74.9277	95.2314	47.3164	69.1654	53.9567	32.7997	26.4201	121.72	9.12672	5.31212	0.0204196	0.023856	0.188881	0.178637	0.751429	0.15389	0.00307054	0.00252098	0.00201049	0.0157087	0.00928939	0.501425	0.275536	7.27635	9.04106	2.4196	9.88172	1.43175	9.501	7.40961	3.75577	8.81141	7.69319	3.70272	1.43536	0.014747	0.00577659	0.00140605	0.050922	0.0146674	0.150551	0
0.00203014	891.599	92.6638	47.4217	64.2174	92.0711	51.0807	32.4591	95.6859	74.2706	95.8215	75.367	55.4652	41.747	570.17	4.91269	3.74528	0.0495579	0.00306127	0.0228008	0.496158	0.189539	0.00617279	0.0821308	0.147551	0.0152828	0.463943	0.0065088	0.00629443	0.00182656	8.76739	2.91081	4.08342	7.02301	4.20553	8.91413	2.26523	1.6435	8.66245	1.03956	6.888	3.41455	0.0156264	0.0150587	0.975473	0.861953	0.00133564	0.0732398	0
0.00197434	26.8877	62.0585	95.5402	32.1732	76.4569	54.5339	6.85706	43.2311	20.7534	45.109	63.7898	88.1156	13.3395	10.0779	1.14743	3.69239	0.00228312	0.00398907	0.0907051	0.0252194	0.421329	0.00545814	0.00147473	0.0797598	0.00616941	0.00257564	0.860039	0.00741973	0.0422183	3.05995	4.09959	2.25574	7.85251	2.48891	5.52012	5.28964	8.30813	5.9857	9.31385	3.37971	4.95873	0.00555996	0.00268967	0.0017283	0.131257	0.110596	0.00422496	0
0.0318063	458.923	79.9803	38.158	76.118	20.7418	53.7311	19.2465	58.8677	67.3481	13.3349	71.0607	86.4383	58.8023	10.7728	1.76553	1.2082	0.167837	0.00744476	0.00605623	0.19636	0.0225643	0.0100254	0.133392	0.0028993	0.504324	0.0397641	0.267992	0.00769356	0.091803	6.63049	1.57146	6.7853	9.90737	5.53651	8.69474	8.64144	8.24636	1.10654	9.56581	6.74648	6.40094	0.254996	0.173459	0.136328	0.392566	0.00587834	0.00444242	0
0.309269	3.39798	35.2135	52.4435	95.4883	59.8006	76.3906	40.9216	27.1786	95.9218	27.8124	78.5058	41.676	37.9757	87.5346	6.96396	6.03131	0.00831616	0.0208407	0.0637927	0.0539759	0.0159573	0.0103671	0.177497	0.0441512	0.143424	0.968876	0.472676	0.0173711	0.00277497	5.1553	5.07447	7.87709	6.15247	8.68695	1.79307	2.52847	7.43574	1.09285	1.46733	2.13555	8.24585	0.00111584	0.00266864	0.0380918	0.299728	0.00117817	0.0151253	0
0.00270835	138.313	15.3823	70.7312	68.364	70.711	98.3628	12.7155	48.3605	55.3967	11.8004	73.3175	38.5692	31.4672	14.5708	2.2286	1.39109	0.649413	0.00210223	0.0333561	0.00776483	0.591761	0.00250311	0.0182639	0.073817	0.00476416	0.828222	0.188233	0.146328	0.00381693	9.75441	9.9893	9.62146	6.96529	3.92263	3.57749	2.71943	4.51376	1.81766	8.28323	2.5958	9.28272	0.0145026	0.123437	0.356733	0.0623713	0.55648	0.00467603	0
0.00164666	829.148	78.5448	42.1779	92.3353	87.0173	43.401	99.0067	82.261	60.4196	58.05	95.3211	56.3753	61.666	19.2252	1.09826	3.4479	0.00692498	0.213505	0.00942312	0.00227786	0.0321685	0.097747	0.00991864	0.0177595	0.00111587	0.0767419	0.0279456	0.0676115	0.219704	1.32206	6.85944	3.59645	9.65534	8.93356	1.10635	6.11587	5.89773	2.80218	3.93315	4.78536	2.91871	0.13672	0.16743	0.0140893	0.0744336	0.00106124	0.21009	0
0.0473465	4.17478	78.934	46.7579	88.3756	71.088	6.96285	27.6671	90.3075	81.253	84.094	63.4937	50.7194	39.8037	40.0516	7.86833	3.80993	0.0692408	0.00515969	0.00101107	0.63128	0.00199902	0.0234907	0.013773	0.00342486	0.318197	0.684503	0.0119116	0.00636771	0.062952	9.45482	9.20753	8.85913	4.82484	1.97682	8.62315	1.90508	5.05583	3.87342	6.102	3.81185	7.69253	0.00319142	0.168103	0.00121763	0.262067	0.00584196	0.673094	0
0.00827091	54.8236	60.7611	73.8813	21.9293	98.9745	28.126	25.774	31.7554	73.4989	51.3926	96.5255	10.9142	58.9339	283.49	3.6523	9.38156	0.115944	0.161265	0.515997	0.00303408	0.0614693	0.10622	0.056705	0.00113974	0.0104394	0.0042313	0.0216439	0.655249	0.00215131	3.20136	8.26497	8.92605	8.62347	1.81733	3.84644	2.44005	8.70517	7.82989	1.58409	4.23811	3.52978	0.209236	0.0149268	0.0106615	0.00902128	0.3141	0.00406809	0
0.170373	1.48465	70.0159	67.0545	6.33155	89.2939	61.1919	20.8902	77.1821	81.6067	94.9525	84.8851	34.8452	11.5956	5.45261	7.40901	1.16271	0.281398	0.16305	0.0561608	0.0408005	0.00349057	0.00277103	0.467589	0.185028	0.205022	0.0419322	0.959557	0.00412905	0.00434515	6.09924	1.33466	8.35047	9.39609	4.51347	6.43193	9.7822	6.46387	1.66468	2.51736	8.30984	5.01798	0.0961517	0.795162	0.278528	0.0188168	0.00122062	0.00722548	0
0.311537	340.933	47.7036	62.4926	92.3538	16.0742	63.5151	23.2427	18.6981	90.4337	17.0848	48.8661	97.5016	54.6329	1.57059	1.11568	1.00823	0.0264677	0.0298349	0.00197148	0.00768242	0.015888	0.00489876	0.349654	0.00318465	0.00393011	0.0542011	0.0147178	0.280358	0.0106308	6.33176	5.73337	3.552	6.1277	2.94277	8.16398	5.1893	1.80825	8.49979	3.40728	8.40094	7.93745	0.035196	0.0901292	0.00172335	0.0916634	0.076645	0.0470825	0
0.587956	128.747	67.775	38.0717	66.5713	32.8849	19.201	25.73	60.2949	61.7203	52.6261	96.7797	50.3313	74.2514	38.7792	3.95179	1.77713	0.0907116	0.00116114	0.0195525	0.289588	0.179526	0.132247	0.0195651	0.00948157	0.00167502	0.293274	0.00344434	0.00638607	0.00283762	9.34659	5.90381	8.68943	5.21424	8.87806	8.27929	4.78566	7.7708	2.20398	4.96041	7.89222	5.82996	0.0036451	0.00241935	0.187553	0.244399	0.00208999	0.003516	0
0.00244025	24.8687	79.2574	92.3347	52.8868	14.2727	49.5003	70.2533	93.1335	12.0085	79.4628	88.4727	99.9239	31.2441	2.33893	1.54602	5.68641	0.00241099	0.177044	0.0547907	0.111102	0.0467593	0.00273823	0.029989	0.0702643	0.0705294	0.398535	0.00419802	0.458361	0.00432714	8.99099	8.6199	3.63389	6.1345	7.82491	7.55934	1.2772	4.87919	4.8334	7.1936	5.1751	6.5186	0.0619095	0.325216	0.0125172	0.0108299	0.807062	0.0113223	0
0.00298673	2.08344	57.0418	78.862	91.7119	35.9987	14.2359	28.7136	83.634	49.0655	77.2134	90.5688	96.4099	18.0679	2.63375	7.82632	2.70941	0.0115364	0.0173078	0.028142	0.0187336	0.114151	0.0239689	0.0602818	0.0134043	0.00192647	0.314792	0.00102431	0.170372	0.012316	8.27899	1.79385	2.92512	2.77563	3.82495	5.23358	1.77419	7.03694	3.22875	7.76434	9.55324	6.74528	0.336934	0.00565751	0.0102147	0.0011351	0.0220704	0.0181711	0
0.0010785	1.54343	80.5128	64.1307	98.8419	81.6197	53.834	63.3271	64.0147	87.2206	10.1363	87.8914	38.1504	52.2346	11.4005	1.21158	9.33215	0.380895	0.0105034	0.00552774	0.00652763	0.20361	0.0123819	0.00374707	0.0038049	0.0250276	0.0013253	0.00233986	0.0192082	0.0112649	7.4622	9.78954	8.6686	3.41611	2.61726	6.6377	3.30682	9.25537	6.38102	2.65448	9.87311	9.20515	0.00398373	0.0155722	0.00497063	0.00420341	0.00734128	0.0781516	0
0.00145872	1.52471	73.8863	9.67404	11.7488	26.8261	11.7114	33.3395	80.6841	54.0122	72.0825	71.5816	73.1003	19.4174	5.43032	1.39268	3.79486	0.0038833	0.180648	0.0638221	0.188287	0.0319976	0.00544656	0.0415133	0.407318	0.00200983	0.0113863	0.114063	0.213409	0.00177779	9.23406	1.02985	1.03849	5.39854	1.20439	7.55616	8.46053	7.15357	9.96247	6.82291	6.40055	1.43336	0.00492794	0.753626	0.0225215	0.00724248	0.325981	0.00102823	0
0.0036947	8.73293	32.1882	43.9555	31.9587	14.8954	60.8973	88.8321	12.1851	88.1618	56.1499	6.75925	67.7182	10.7464	421.757	4.53466	8.4395	0.00777498	0.12074	0.0804294	0.0105147	0.164952	0.00154432	0.0105274	0.00412602	0.00598136	0.172882	0.22719	0.00117284	0.0144488	7.38606	8.42188	7.95891	5.50691	4.41464	1.45825	9.05287	5.19067	6.28469	4.73154	6.31554	6.77899	0.01412	0.0762567	0.00202834	0.317046	0.00228818	0.166953	0
0.127448	519.354	62.542	43.2202	78.181	26.5735	32.637	79.7327	55.3197	98.1076	24.06	52.985	51.9186	52.9902	18.8467	7.16414	2.98154	0.947824	0.0298961	0.00375177	0.11413	0.00416084	0.146368	0.00213741	0.00127302	0.0293224	0.00295327	0.0908058	0.00121147	0.0920893	7.09896	2.47819	2.97963	8.30058	9.86159	1.54955	9.22874	7.71889	9.14576	2.46281	3.48581	9.66655	0.0939798	0.00158422	0.529916	0.0121539	0.00279395	0.560471	0
0.0194264	551.511	6.69094	93.9561	76.8425	86.5707	6.50337	65.2634	64.1296	87.4947	7.45488	90.5728	88.5436	75.6589	22.7023	1.90766	3.17557	0.232838	0.0153831	0.0274137	0.015906	0.246749	0.0490173	0.00269791	0.00137729	0.670298	0.881956	0.00815457	0.02197	0.0473712	2.15202	7.37807	8.80236	5.90851	9.88932	9.94511	3.26987	5.43171	8.25531	4.31148	5.48002	7.51561	0.00428268	0.180468	0.0230283	0.0191176	0.111629	0.86519	0
0.0370974	4.92375	32.5546	22.5972	20.5481	54.0962	93.159	44.915	7.91623	55.0539	38.0962	13.0983	47.2136	77.7349	74.1453	1.13205	2.19402	0.824632	0.387205	0.0160481	0.0255376	0.013746	0.00663014	0.00411183	0.00149318	0.00400187	0.799538	0.0275143	0.009662	0.00190706	8.16718	6.14511	8.77244	7.39953	1.27507	7.24751	7.37682	2.70709	2.39303	9.30317	2.53607	7.23111	0.181594	0.0102024	0.0135931	0.734075	0.774912	0.135938	0
0.00553397	3.26267	80.6498	98.3537	42.7258	57.6975	77.9062	26.7185	72.9766	40.6322	16.4701	35.2215	76.7314	12.4021	63.3901	7.04301	1.22265	0.00359328	0.305479	0.00366463	0.0250113	0.00236835	0.686951	0.0653398	0.654404	0.0013433	0.00524532	0.0124957	0.0016193	0.82922	8.1108	6.51734	6.32902	6.37763	2.42368	8.55464	8.01804	9.22045	9.97076	5.99517	1.82365	1.62627	0.00497494	0.0010662	0.14044	0.398987	0.0218545	0.00151618	0
0.0980137	14.9673	89.9475	81.4804	97.3234	29.3375	84.4526	97.043	31.367	57.682	42.7171	96.4745	59.0784	17.2752	335.916	1.68255	3.17072	0.178485	0.500947	0.0101801	0.58824	0.269941	0.00109927	0.0111256	0.0833028	0.928055	0.003962	0.167336	0.00278046	0.220056	8.62189	4.90061	4.166	2.2615	9.4166	2.24218	2.43511	7.14325	8.16261	9.46382	3.0759	5.52918	0.0116331	0.00548196	0.00103253	0.59437	0.0159747	0.00105343	0
0.144439	10.9479	97.6244	57.4901	24.028	12.7614	16.2255	78.8172	15.4674	29.9711	79.5732	38.8261	42.2644	79.7981	13.9518	5.09165	9.40857	0.0132336	0.00707003	0.0567641	0.193634	0.00170236	0.183927	0.00331485	0.042499	0.0169373	0.00722884	0.00668287	0.00128855	0.00454165	7.34246	7.69707	7.62149	5.47381	6.21766	5.96978	5.34001	9.46792	1.01821	5.32264	5.80184	1.77006	0.14527	0.058496	0.184345	0.00217734	0.00852299	0.00404582	0
